ein,name,street,city,state,zip,affiliation,deductibility,activity,organization,tax_period,asset_cd,income_cd,filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,elf,tax_pd,subseccd,totrevnue,totliabend,filedf990tcd,gftgrntsrcvd170,grsrcptsrelated170,exceeds1pct509,grsinc509
454119381,TULSA ISLAMIC FOUNDATION,6528 E 101ST ST PMB 308,TULSA,OK,74133-6724,3,1,0,1,201612,3,3,2,12,72123,25702,25702,Y,201512,3,21820,0,N,0,0,0,0
454122494,THE OPERA ATELIER INC,2364 SW 8TH ST,MIAMI,FL,33135-4916,3,1,0,1,201612,0,0,2,12,0,0,0,N,201412,3,18457,0,N,30938,0,0,0
454126492,EQUIPPING THE NATIONS,3917 HILLTOP FIELD DR,CHESTER,VA,23831-1179,3,1,0,1,201512,2,3,1,12,20147,89725,89725,N,201512,3,89725,0,N,0,0,0,0
454131049,KEYPORT BID INC,70 W FRONT ST,KEYPORT,NJ,07735-1241,3,1,0,1,2,3,4,1,12,68169,148064,148064,Y,201512,3,136796,0,N,66670,39112,0,0
454137918,HAVEN OF MANITOWOC COUNTY INC,PO BOX 1795,MANITOWOC,WI,54221-1795,3,1,0,1,201706,4,4,1,6,280986,236391,236391,Y,201606,3,164619,3119,N,698023,0,0,0
454138651,DOWNTOWN ISLAMIC CENTER,2116 STRAUSS ST,BROOKLY,NY,11212-4440,3,1,0,1,2,3,0,6,12,38961,0,0,Y,201512,3,10491,0,N,0,0,0,0
454169554,FRESH AIRE SAMARITAN COUNSELING CENTER,315 W LARKIN ST,MIDLAND,MI,48640-5152,3,1,0,1,201612,3,4,1,12,70508,140680,140680,Y,201512,3,113216,17970,N,0,0,0,0
454171881,PPC ENTERTAINMENT INC,2017 ASHBURY LN,ROSEVILLE,CA,95747-9554,3,1,0,1,201612,4,4,1,12,102092,171470,149769,Y,201512,3,140196,6526,N,0,0,0,0
454182331,EAST HAMPTON YOUTH FOOTBA,PO BOX 346,EAST HA,CT,06424-0346,3,1,0,1,2,1,3,1,12,6957,61471,41420,Y,201512,3,33629,0,N,0,0,0,0
454182666,CHILDRENS HOSPITAL COLORADO HEALTH SYSTEM,13123 E 16TH AVE,AURORA,CO,80045-7106,3,1,0,1,201612,9,8,1,12,830076708,10938054,10938054,Y,201512,3,0,18526960,Y,0,0,0,0
454183972,FIND YOUR FOCUS FOUNDATION,2696 N UNIVERSITY AVE STE 180,PROVO,UT,84604-3863,3,1,0,1,201612,1,0,2,12,1251,0,0,Y,201512,3,1000,0,N,0,0,0,15
454199244,SOUTHWEST FLORIDA GWI HOUSING XVI INC,5100 TICE STREET,FORT MYERS,FL,33905-5203,3,1,0,1,201612,6,3,1,12,1924160,78855,78855,Y,201512,3,79705,2075608,N,0,0,0,186
454203078,CHRIST THE SAVIOR ACADEMY INC,7515 E 13TH ST N,WICHITA,KS,67206-1223,3,1,0,1,201706,5,5,1,6,782194,576341,576341,N,201606,3,184671,168417,N,0,0,0,0
454212841,CADVA INCORPORATED,PO BOX 357,HOWEY IN HLS,FL,34737-0357,3,1,0,1,201612,1,0,2,12,1,0,0,Y,201512,3,6209,0,N,25864,0,0,0
454220590,CHICAGO WRITERS CONFERENCE,5315 N CLARK ST,CHICAGO,IL,60640-2290,3,1,0,1,201612,3,3,1,12,31061,60135,60135,Y,201512,3,62342,4229,N,0,0,0,0
454237884,INNOVATIVE SOLUTIONS CONSORTIUM INC,202 CHURCH ST SE STE 548,LEESBURG,VA,20175-3038,3,2,0,1,201512,1,2,2,12,3384,16020,14685,Y,201512,6,14685,43606,N,0,0,0,0
454244052,ALABAMA BREWERS GUILD,PO BOX 55924,BIRMINGHAM,AL,35255-5924,3,2,0,1,201612,2,4,1,12,16368,111725,111725,N,201512,6,97301,5991,N,0,0,0,0
454246770,RESTORING THE YEARS GLOBAL MINISTRIES INC,PO BOX 6426,MARIETTA,GA,30065-0426,3,1,0,1,201512,4,4,6,12,116193,330525,330525,N,201512,3,0,18,N,0,0,0,0
454292873,MUSEUM OF VETERANS AND MILITARY HISTORY,PO BOX 668,VILONIA,AR,72173-0668,3,1,0,1,201612,4,3,2,12,119259,25336,25336,N,201412,3,98454,0,N,71193,0,0,0
454294345,AWESOME CENTER FOR ENTREPRENEURSHIP INC,348 E MAIN ST,LEXINGTON,KY,40507-1584,3,1,0,1,201612,4,4,1,12,148273,284903,246775,N,201512,3,74410,2874,N,0,0,0,0
454299667,ELDORA CHILDRENS CENTER INC,1111 10TH ST,ELDORA,IA,50627-1704,3,1,0,1,201612,3,4,1,12,52814,231182,231182,N,201512,3,207029,0,N,0,0,0,0
454301694,ATLANTA SENIOR WELFARE CENTER INC,4655 GINSON DR,TUCKER,GA,30084-1712,3,1,0,1,201612,1,1,2,12,3850,3850,3850,N,201512,3,200,0,N,200,0,0,0
454308482,MONARCH SCHOOL 1625 LLC,1625 NEWTON AVE,SAN DIEGO,CA,92113-1012,3,1,0,5,201706,8,6,1,6,21347516,2207697,2207697,Y,201406,3,725795,16086893,N,0,0,0,0
454346020,TALMUD TORAH TEXAS,18333 PRESTON RD STE 450,DALLAS,TX,75252-6001,3,1,0,1,201612,3,4,1,12,89598,291506,291506,Y,201512,3,1013,200,N,597688,1013,0,0
454354140,COLLEGE PARK MAIN STREET ASSOCIATION INC,PO BOX 87209,ATLANTA,GA,30337-0209,3,1,0,1,201612,0,0,2,12,0,0,0,Y,201512,3,80498,7196,N,179444,0,0,0
454365069,WILMINGTON SOCCER ACADEMY,5 MILLHOUSE RD,CASTLE HAYNE,NC,28429-5626,3,1,0,1,201612,3,4,1,12,48374,162581,162581,Y,201512,3,159476,2461,N,0,0,0,0
454367552,GRACE TO UKRAINE,4006 SAINT CHARLES DR,BIRMINGHAM,AL,35242-6434,3,1,0,1,201612,2,3,1,12,17894,71921,68749,N,201512,3,129340,0,N,317192,0,0,0
454372748,ISLAMIC CENTER OF WINDSOR,5 NATIONAL DR,WINDSOR,CT,06096-1070,3,1,0,1,2,4,4,6,12,191463,126657,126657,Y,201512,3,0,0,N,0,0,0,0
454380496,DOXIE RESCUE OF BUCKS,C/O CYNTHIA KURA 181 GILBERT DRIVE,MORRISVILLE,PA,19067-0000,3,1,0,1,201612,1,4,1,12,682,188456,188456,Y,201512,3,170725,0,N,279970,0,0,0
454383163,HOPEFUL HEARTS MINISTRY,4803 PINE GARDEN DR,KINGWOOD,TX,77345-1698,3,1,0,1,201612,3,3,1,12,29534,80129,68388,Y,201512,3,48182,1275,N,0,0,0,0
454386024,PAULO FREIRE CHARTER SCHO,10 CENTRE DR,MONROE,NJ,08831-1564,3,1,0,1,2,5,7,1,6,856499,5035606,5035606,Y,201506,3,3435818,327188,N,0,0,0,0
454390729,CITY CHURCH MINISTRIES,365 SCIENCE PARK RD,STATE COLLEGE,PA,16803-2215,3,1,0,1,201612,1,3,2,12,4748,28312,28312,N,201412,3,6105,0,N,0,0,0,0
454403011,GIDEON BROTHERS MISSION WORLD,16825 48TH AVE W STE 345,LYNNWOOD,WA,98037-6408,3,1,0,1,201612,2,4,1,12,22712,169264,169264,Y,201512,3,154976,0,N,369149,0,0,0
454406258,SCRANTON WILKES BARRE FORCE FC INC,1785 MURRAY ST,FORTY FORT,PA,18704-4324,3,1,0,1,201612,2,4,1,12,10141,103546,90721,N,201412,3,37079,0,N,0,0,0,1
454412372,HOME MEANS NEVADA INC,3300 W SAHARA AVE,LAS VEGAS,NV,89102-3200,3,1,0,1,201606,8,6,1,6,48011008,3280195,3280195,Y,201606,3,149584,44643,N,49002065,0,0,0
454416190,BRIAN PATRICK EUSTON FOUNDATION,1005 W 66TH TER,KANSAS CITY,MO,64113-1846,3,1,0,1,201701,2,3,1,1,23000,59282,37643,Y,201601,3,45879,0,N,57376,291802,0,0
454419733,FUREVER FRIENDS RESCUE,PO BOX 21865,MESA,AZ,85277-1865,3,1,0,1,201612,2,2,2,12,12058,10722,10722,Y,201512,3,86917,0,N,0,0,0,0
454427316,PEARLS AND IVY FOUNDATION,PO BOX 120302,SAINT A,NY,11412-0302,3,1,0,1,2,3,3,1,12,60774,78687,17529,Y,201512,3,56092,23024,N,80939,0,0,0
454439257,DLA FOUNDATION,6400 BEULAH ST,ALEXANDRIA,VA,22310-2628,3,1,0,1,201612,3,3,1,12,64533,54061,54061,N,201512,3,53358,0,N,0,0,0,0
454459617,MATT MCINTOSH FOUNDATION,156 TRYENS DR,MAYS LA,NJ,08330-4910,3,1,0,1,2,4,1,2,12,139510,2525,1499,N,201512,3,645,0,N,4300,14400,0,0
454459997,PURE INTEGRATE HEALTH SERVICES FOUNDATION,526 S CONKLING ST,BALTIMORE,MD,21224-4201,3,1,0,1,201612,2,3,1,12,16128,74950,74950,N,201412,3,55474,0,N,0,0,0,0
454463573,PIRATES CHEERLEADING CLUB,PO BOX 1022,PLATTE CITY,MO,64079-1022,3,1,0,1,201512,2,3,1,12,19598,64949,33680,N,201512,3,33680,0,N,0,0,0,0
454470463,FORGOTTEN DISEASES RESEARCH FOUNDATION,604 MALARIN AVE,SANTA CLARA,CA,95050-6942,3,1,0,1,201612,3,3,2,12,46832,30640,30640,N,201512,3,30669,0,N,140515,0,0,0
454474704,CREATIVE CORRECTIONS EDUCATION FOUNDATION INC,6545 CALDER AVE,BEAUMONT,TX,77706-6003,3,1,0,1,201612,2,4,1,12,13391,151053,149463,N,201512,3,97375,39175,N,427870,0,0,0
454478214,OGDEN FIRST INC,2444 WASHINGTON BLVD,OGDEN,UT,84401-2312,3,1,0,1,201612,0,0,2,12,0,0,0,N,201412,3,125,0,N,0,0,0,0
454488166,AFGHANS4TOMORROW INC,4699 APPLE WAY,BOULDER,CO,80301-1742,3,1,0,1,201612,3,4,1,12,31163,110432,110432,Y,201512,3,147952,0,N,667980,0,0,0
454488341,WEST COAST INLINE HOCKEY ASSOCIATION,2564 ASSOCIATED ROAD,FULLERTON,CA,92835-3284,3,1,0,1,201512,1,4,1,12,797,105924,105924,Y,201512,3,105924,250,N,0,0,0,0
454493481,NORTH AMERICAN SOCIETY FOR THE STUDY OF CELIAC DISEASE INC,3300 WOODCREEK DR,DOWNERS GROVE,IL,60515-5437,3,1,0,1,201612,3,3,1,12,66908,77832,77832,N,201512,3,33400,0,N,0,0,0,0
454495507,LITTLE LEAGUE BASEBALL INC,200 BURNETT AVE SPC 95,MORGAN HILL,CA,95037-2616,9,1,321059000,1,201609,2,2,2,9,11192,23989,23989,N,201509,3,21086,0,N,0,0,0,0
454507540,KALAYAAN INCORPORATED,PO BOX 29877,LOS ANGELES,CA,90029-0877,3,1,0,1,201612,3,3,1,12,30512,77821,12428,N,201112,3,11704,0,N,0,0,0,0
454519237,TEXOMA WISHING WELL,PO BOX 2565,SHERMAN,TX,75091-2565,3,1,0,1,201612,4,3,2,12,189040,30143,25218,Y,201512,3,23101,0,N,72379,0,0,0
454519699,GOODNIGHT MIDDLE SCHOOL PTSO,1301 N HWY 123,SAN MARCOS,TX,78666-7843,3,1,0,5,201707,2,3,1,7,14224,57307,35989,N,201507,3,42661,0,N,0,0,0,0
454521196,THOMAS ZANGAS MEMORIAL LU,286 NORTHERN BLV,GREAT N,NY,11021-4704,3,1,0,1,2,3,3,1,12,56605,76468,76468,Y,201512,3,90534,0,N,332320,0,0,0
454526814,TIM ROBNETT MINISTRIES,PO BOX 61,NORTH PLAINS,OR,97133-0061,3,1,0,1,201612,3,4,1,12,26166,318843,318843,Y,201512,3,0,0,N,420565,0,0,0
454528230,NORTHEAST GEORGIA CHRISTIAN ACADEMY INC,2537 PLEASANT GROVE RD,BOWMAN,GA,30624-1728,3,1,0,1,201706,1,1,2,6,76,5,5,Y,201606,3,5,0,N,0,0,0,0
454532117,USA REGION OF THE INTERNATIONAL SOCIETY FOR APPLIED ETHOLOGY,1324 WHITTIER DR,DAVIS,CA,95618-1429,3,1,0,5,201612,0,0,2,12,0,0,0,N,201512,3,0,240,N,0,0,0,0
454536492,SKILL QUEST,1111 WEST MOCKINGBIRD LN,DALLAS,TX,75247-5028,3,1,0,1,201612,4,6,1,12,338002,1024940,1024940,Y,201512,3,0,218014,N,1931439,0,0,0
454555568,COLORADO DEMOCRACY NETWORK,PO BOX 816,DENVER,CO,80201-0816,3,1,0,1,201612,3,3,1,12,34905,95551,95551,Y,201512,3,0,14784,N,325971,0,0,0
454566456,JBSA LACKLAND OPERATION WARMHEART,PO BOX 27514,SAN ANTONIO,TX,78227-0514,3,1,0,5,201612,2,2,2,12,15132,15000,15000,N,201512,3,0,0,N,0,0,0,0
454590545,LEE COUNTY 4TH DISTRICT COMMUNITY DEVELOPMENT GROUP,PO BOX 251,SHANNON,MS,38868-0251,3,1,0,1,201612,3,2,2,12,49365,11139,11139,Y,201512,3,8409,0,N,108651,0,0,0
454613506,MANY VOICES,4610 49TH ST NW,WASHINGTON,DC,20016-4321,3,1,0,1,201612,4,4,1,12,103691,171678,171678,Y,201512,3,0,20756,N,1055704,0,0,0
454615711,CONGO PROJECTS FOR RELIEF,1587 15TH ST SE,RIO RANCHO,NM,87124-3536,3,1,0,1,201612,2,4,1,12,17313,197422,197422,N,201512,3,153566,0,N,0,0,0,0
454619493,FOSTER CARE COUNTS,11150 SANTA MONICA BLVD STE 1500,LOS ANGELES,CA,90025-0490,3,1,0,1,201612,4,5,1,12,165706,660589,660589,Y,201512,3,0,300,N,1795392,0,0,0
454619990,CAMP BLUE SPRUCE,3519 NE 15TH 225,PORTLAND,OR,97212-2356,3,1,0,1,201610,3,3,1,10,64429,62534,62534,N,201512,3,75307,0,N,0,0,0,0
454621081,ARKANSAS SCHOOL FOR THE BLIND FOUNDATION,2606 W MARKHAM ST,LITTLE ROCK,AR,72205-5925,3,1,0,1,201608,0,0,2,8,0,0,0,N,201212,3,1000,0,N,0,0,0,0
454638586,ROTARY CLUB OF QUINCY CHA,27 GLENDALE RD,QUINCY,MA,02169-1931,3,1,0,1,2,4,3,1,6,268004,79467,11382,Y,201506,3,10802,11000,N,0,0,0,772
454644866,ACTIVE SUNCOAST FOUNDATION,PO BOX 50651,SARASOTA,FL,34232-0305,3,1,0,1,201612,3,3,1,12,51956,98966,98966,Y,201512,3,97189,31109,N,294658,0,0,0
454645136,COMMONWHEELS INC,55 ROYAL ST,ALLSTON,MA,02134-1514,3,1,0,1,2,3,3,2,12,32668,35098,35098,Y,201512,3,27299,0,N,0,0,0,0
454646388,EMPOWERING INDIAS CHILDREN INC,14817 KEYSTONE AVE,MIDLOTHIAN,IL,60445-3333,3,1,0,1,201612,1,1,2,12,5655,6656,6656,Y,201512,3,7335,0,N,22784,0,0,0
454658405,STARS OF FLORENCE,PO BOX 12318,FLORENCE,SC,29504-2318,3,1,0,1,201612,5,2,2,12,649342,19000,19000,Y,201512,3,9625,0,N,0,0,0,0
454671341,ME-N-EDS DONATION FOUNDATION,6729 N PALM AVE,FRESNO,CA,93704-1075,3,1,0,1,201612,3,3,1,12,47926,55994,55994,Y,201512,3,59855,43,N,0,0,0,0
454677611,ELIAS CHARITABLE FOUNDATION,1818 PELHAM AVENUE,LOS ANGELES,CA,90025-4767,3,1,0,1,201612,4,4,1,12,320545,211402,17429,Y,201512,3,0,34458,N,0,0,0,0
454680372,PHOENIX COMMUNITY SERVICES INC,6006 GENOA ST APT 1,EMERYVILLE,CA,94608-1431,3,1,0,1,201512,1,1,1,12,1646,8686,8686,N,201512,3,8686,0,N,41596,0,0,0
454690400,BF BBOY MINISTRIES,418 WILLOW ST,ITASCA,IL,60143-1763,3,1,0,1,201612,3,4,1,12,40369,176291,176291,Y,201512,3,128891,130,N,200784,0,0,0
454696071,MILWAUKEE COMMUNITY BICYCLE PROJECT INC,6750 N RANGE LINE RD,GLENDALE,WI,53209-3210,3,1,0,1,201701,2,3,1,1,23965,84618,71661,N,201501,3,52819,0,N,0,0,0,0
454705383,BRAINTREE POP WARNER AND,PO BOS 850502,BRAINTR,MA,02184-0000,3,1,0,1,2,0,0,2,12,0,0,0,N,201212,3,9254,0,N,0,0,0,0
454717828,GRACEPOINT INSTITUTE FOR RELATIONAL HEALTH,19500 PACIFIC ST,ELKHORN,NE,68022-2726,3,1,0,1,201602,3,4,1,2,51490,219376,219376,Y,201602,3,138180,30288,N,0,0,0,343
454718023,NEW VISION CHRISTIAN CENTER FOR ALL PEOPLE INC,104 N PENDER ST,ELM CITY,NC,27822-8507,3,1,0,1,201706,1,3,6,6,5689,29905,29905,N,201406,3,23009,0,N,0,0,0,0
454719770,BETA-DELTA CHAPTER,1538 KENTUCKY ST,LAWRENCE,KS,66044-4120,9,2,36279265,5,201606,1,3,2,6,2911,36707,36707,N,201206,7,0,0,N,0,0,0,0
454720688,PHILADELPHIA INDEPENDENT MISSION SCHOOLS,640 FREEDOM CENTER DRIVE STE 115,KING OF PRUSSIA,PA,19406-0000,3,1,0,1,201606,8,8,1,6,15178803,30648486,30390301,Y,201506,3,11308490,3130744,N,28598343,0,0,0
454726451,PINK PUMPKIN PATCH FOUNDATION,PO BOX 607,ROCKY FORD,CO,81067-0607,3,1,0,1,201612,3,3,2,12,33542,28123,28123,N,201512,3,0,0,N,0,0,0,182
454739977,FEED MY SHEEP MINISTRY INC,PO BOX 341,BELL,FL,32619-0341,3,1,0,1,201612,1,4,1,12,2732,183925,183925,N,201512,3,0,2398,N,0,0,0,0
454740946,DATA COALITION,8 E ST SE,WASHINGTON,DC,20003-2611,3,2,0,1,201612,4,6,1,12,151657,1000552,1000552,N,201512,6,908252,519000,N,0,0,0,0
454749718,COLORADO HEALTH INSURANCE COOPERATIVE INC,8000 E MAPLEWOOD AVE,GREENWOOD,CO,80111-4766,3,2,0,1,201512,9,9,1,12,50222221,229371847,216216907,N,201512,29,216110389,203127159,N,0,0,0,0
454760266,CEREBRAL PALSY OF UTAH HOUSING CORPORATION,11657 S REDWOOD RD,S JORDAN,UT,84095-7808,3,1,0,1,201606,5,4,1,6,640603,186501,186501,N,201506,3,0,644644,N,404350,404577,0,0
454771426,PETS ARE WORTH SAVING TENNESSEE,1716 LOCK B RD N,CLARKSVILLE,TN,37043-8229,3,1,0,1,201512,1,3,2,12,3045,49472,49472,N,201512,3,49472,0,N,0,0,0,0
454774402,ILLINOIS REVENUE AND JOBS ALLIANCE,600 N HURSTBOURNE PKWY STE 400,LOUISVILLE,KY,40222-5389,3,2,0,1,201612,1,0,2,12,268,0,0,Y,201512,4,0,0,N,0,0,0,0
454775619,CATHOLIC CHARITIES - PINELLAS VILLAGE INC,8384 BAYOU BOULEVARD,LARGO,FL,33777-0000,9,1,31150120,5,201606,6,5,1,6,2575595,939219,939219,Y,201506,3,946984,1957293,N,0,0,0,0
454783644,THOROUGHBRED AFTERCARE ALLIANCE FOUNDATION INC,821 CORPORATE DR,LEXINGTON,KY,40503-2748,3,1,0,1,201612,6,6,1,12,3500730,3418788,3418788,Y,201512,3,0,1251137,N,8919694,0,0,0
454786111,IATSE GENERAL OFFICE BUIL,207 W 25TH ST 4T,NEW YOR,NY,10001-7119,3,2,0,1,2,8,4,1,4,16453518,112334,112334,Y,201604,2,102491,18792739,N,0,0,0,0
454798068,TESTICULAR CANCER COMMONS,949 NW OVERTON ST UNIT 901,PORTLAND,OR,97209-3272,3,1,0,1,201612,3,3,1,12,68142,53691,53691,Y,201512,3,26319,0,N,0,0,0,0
454798288,AMOS HOUSE REALTY CORPORA,460 PINE ST,PROVIDE,RI,02907-1358,3,1,0,1,2,7,2,2,9,7833369,24485,24485,Y,201509,3,0,7781542,N,0,0,0,0
454809342,ELIZABETHTOWN CHRISTIAN EDUCATIONAL MINISTRIES,1800 W BROAD ST,ELIZABETHTOWN,NC,28337-8820,3,1,0,1,201706,3,5,1,6,28163,552833,552833,N,201606,3,464362,5337,N,0,0,0,0
454814279,CAMP FAWCETT FOUNDATION,508 S HIGH ST,UVALDE,TX,78801-5928,3,1,0,1,201612,0,0,2,12,0,0,0,Y,201512,3,0,0,N,0,0,0,0
454819059,MIDAMERICA AMATEUR ATHLETICS,7190 CHRISTOPHER DR,SAINT LOUIS,MO,63129-5514,3,1,0,1,201512,2,0,2,12,13180,0,0,N,201512,3,0,0,N,0,0,0,0
454835348,ROCHESTER BEACON ACADEMY,974 SKYLINE DR1VE SW,ROCHESTER,MN,55902-0000,3,1,0,1,201606,4,6,1,6,497185,1333626,1333626,Y,201506,3,160311,80951,N,0,0,0,0
454839412,IDEA DELAWARE INC,PO BOX 511,BRISTOW,VA,20136-0511,3,1,0,1,201512,2,4,1,12,18910,348751,348751,Y,201512,3,0,0,N,0,0,0,58258
454851124,K DONAHUE FOUNDATION INC,16 RIVER ROCK LN,NAMPA,ID,83687-9156,3,1,0,1,201512,2,3,1,12,10328,85911,78024,Y,201512,3,78024,0,N,60082,11306,0,0
454851870,ASAPH TEACHING MINISTRY,126 W MAIN ST,DALLASTOWN,PA,17313-1603,3,1,0,1,201612,3,3,1,12,28795,57257,56862,Y,201512,3,46813,4721,N,0,0,0,0
454859261,SPRING PARK SENIOR VILLA INC,3460 S BROADWAY,LOS ANGELES,CA,90007-4409,3,1,0,1,201606,7,4,1,6,9119946,269117,269117,Y,201506,3,66533,8703293,N,0,0,0,69
454869095,THERES FUN IN LEARNING EDUCATION CORP,13625 MARIGOLD RD,PLAINFIELD,IL,60544-1929,3,1,0,1,201612,2,4,1,12,24321,208423,208423,Y,201512,3,303780,26270,N,0,0,0,0
454872206,PRETTY PALE INC,16 LEWIS TER,WINTHRO,MA,02152-1760,3,1,0,1,2,1,2,2,12,6112,11638,7162,N,201312,3,7162,0,N,9619,0,0,0
454895207,1026 EAST CENTER STREET LLC,126 WOODLAKE DR SE,ROCHESTER,MN,55904-5533,3,1,0,1,201612,8,5,1,12,12061860,541202,541202,Y,201512,3,515440,12855811,N,0,0,0,305
454897120,SLO TIGERS ATHLETICS BOOSTERS,PO BOX 16025,SN LUIS OBISP,CA,93406-6025,3,1,0,1,201606,3,4,1,6,86506,151227,125590,Y,201606,3,125590,0,N,0,0,0,137
454900693,ESCT AUSTIN HOUSING IV INC,8505 CROSS PARK DR STE 120,AUSTIN,TX,78754-4552,3,1,0,1,201708,6,3,1,8,1522412,93805,93805,Y,201608,3,72257,25238,N,0,0,0,20
454903942,JOINT ASBESTOS TRAINING A,890 THIRD ST,ALBANY,NY,12206-1626,3,2,0,2,2,4,3,2,6,117012,41155,41155,N,201606,5,41155,998,N,0,0,0,0
454904725,FAMILY RECOVERY PROGRAM INCORPORATED,239 N GAY ST STE 400,BALTIMORE,MD,21202-4822,3,1,0,1,201606,6,7,1,6,4841096,5634024,5634024,Y,201506,3,0,185409,N,5180415,0,0,0
454907912,WISCONSIN SMALL BUSINESSES UNITED INC,33 E MAIN ST STE 701,MADISON,WI,53703-4655,3,2,0,1,201612,2,1,2,12,23320,2000,2000,Y,201512,4,0,0,N,0,0,0,0
454916115,DELRAY STUDENTS FIRST INC,1730 S FEDERAL HWY STE 297,DELRAY BEACH,FL,33483-3309,3,1,0,1,201612,4,4,1,12,228885,354129,354129,N,201512,3,83788,0,N,0,0,0,0
454931719,SCREEN ACTORS GUILD- AMERICAN FEDERATION OF TELEVISION AND RADIO,5757 WILSHIRE BLVD,LOS ANGELES,CA,90036-5810,3,2,0,1,201604,9,9,1,4,259096300,112694098,109463195,Y,201504,5,96479211,195977208,Y,0,0,0,0
454933148,EAST BRIDGEWATER YOUTH LA,PO BOX 365,E BRIDG,MA,02333-0365,3,1,0,1,2,2,3,2,12,13211,34482,29009,N,201512,3,27726,0,N,0,0,0,0
454941231,FEED COMMUNITIES INC,221 S LOCUST AVE,FAYETTEVILLE,AR,72701-5939,3,1,0,1,201512,4,4,1,12,132724,269764,269764,Y,201512,3,65163,90931,N,620187,0,0,0
454963076,SACRIFICIAL POETS,179 E FRANKLIN ST,CHAPEL HILL,NC,27514-0819,3,1,0,1,201412,1,3,1,12,1457,60834,60834,N,201312,3,105703,0,N,0,0,0,0
454965420,RED ROCK SEARCH AND RESCUE,340 VILLA MONTEREY DR,LAS VEGAS,NV,89145-4988,3,1,0,1,201612,4,4,1,12,194866,191226,191226,N,201512,3,122532,121,N,0,0,0,0
454992195,INDIANA MATH AND SCIENCE ACADEMY-SOUTH INDIANAPOLIS CHARTER,2710 BETHEL AVE,INDIANAPOLIS,IN,46203-3103,3,1,0,1,201606,4,6,1,6,439573,2646057,2646057,N,201506,3,19402,631120,N,0,0,0,0
455001964,CODENOW INC,917 W WASHINGTON BLVD NO 158,CIHCAGO,IL,60607-2203,3,1,0,1,201612,4,4,1,12,193302,242024,242024,Y,201512,3,0,4523,N,2440416,0,0,0
455016712,SMALL COMPANY COALITION,PO BOX 168,STAHLSTOWN,PA,15687-0168,3,2,0,1,201612,1,3,1,12,3501,67500,67500,Y,201512,6,0,0,N,0,0,0,0
455028992,PREMIER ARTS AND SCIENCE CHARTER SCHOOL,500 N 17TH ST,HARRISBURG,PA,17103-1423,3,1,0,1,201606,4,6,1,6,321093,2969806,2969806,Y,201506,3,2155799,1020402,N,0,0,0,0
455029904,BILL AND MARTHA FREEMAN OUTREACH,604 GLEN IRIS DR NE,ATLANTA,GA,30308-2717,3,1,0,1,201512,1,0,2,12,1,0,0,N,201512,3,0,0,N,0,0,0,0
455031203,A HUI HOU MINISTRIES,PO BOX 5489,KAILUA KONA,HI,96745-5489,3,1,0,1,201512,1,2,2,12,1,17744,15841,N,201512,3,15841,0,N,0,0,228623,0
455046572,PROMISE ROAD ELEMENTARY SCHOOL PARENT-TEACHER ORGANIZATION,14975 PROMISE RD,NOBLESVILLE,IN,46060-9180,3,1,0,5,201606,3,3,1,6,32043,94506,42161,N,201506,3,29207,0,N,0,0,0,14
455054881,MUSEUM OF TELEVISION,849 N 3RD AVE,PHOENIX,AZ,85003-1408,3,1,0,1,201612,4,3,2,12,157497,30750,30750,Y,201512,3,0,6327,N,481107,0,0,0
455065973,MIA FOUNDATION LTD,3177 LATTA RD,ROCHEST,NY,14612-3094,3,1,0,1,2,1,4,1,6,4450,159941,159941,Y,201606,3,159941,0,N,0,0,0,0
455076316,PEOPLES PORTFOLIO INC,1375 BROADWAY 6T,NEW YOR,NY,10018-7060,3,1,0,1,2,3,3,2,12,46053,49059,49059,Y,201512,3,93500,91941,N,0,0,0,184
455076456,FRIENDS OF CTWC,PO BOX 485,SPICEWOOD,TX,78669-0485,3,1,0,1,201612,3,4,1,12,69354,148871,113338,N,201512,3,99724,0,N,356568,0,0,0
455083931,BACK ON THE BLOCK YOUTH OUTREACH,PO BOX 7393,DENVER,CO,80207-0393,3,1,0,1,201512,1,0,2,12,1,0,0,N,201412,3,0,0,N,0,0,0,0
455088306,AVANT CHAMBER BALLET,3630 HARRY HINES 30,DALLAS,TX,75219-3201,3,1,0,1,201612,2,4,1,12,15998,112054,111199,N,201512,3,106118,0,N,0,0,0,0
455092471,NEWARK MENTORING MOVEMENT,60 PARK PLACE,NEWARK,NJ,07102-5511,3,1,0,1,2,3,4,1,12,35894,337066,216949,Y,201512,3,0,0,N,1389919,0,0,0
455102039,SUSTAINABLE NANOTECHNOLOGY ORGANIZATION,2020 PENNSYLVANIA AVE NW STE 200,WASHINGTON,DC,20006-1811,3,1,0,1,201512,2,3,1,12,22594,97786,97786,N,201412,3,61572,9884,N,0,0,0,0
455102108,CAREGIFTED,4616 25TH AVE NE,SEATTLE,WA,98105-4183,3,1,0,1,201612,0,0,2,12,0,0,0,Y,201512,3,51641,603,N,283133,0,0,0
455106012,SAN ANTONIO TORAH ACADEMY,2911 OAK SPRAWL ST,SAN ANTONIO,TX,78231-1725,3,1,0,1,201612,3,5,1,12,50174,513976,513976,Y,201512,3,433536,8934,N,0,0,0,0
